timestamp	zone	sensor	id	n_passages
2019-03-01 10:16:47	2	PIR	2	1
2019-03-01 10:17:01	2	PIR	2	1
2019-03-01 10:17:13	2	PIR	2	1
2019-03-01 10:17:46	2	PIR	2	1
2019-03-01 10:18:17	2	PIR	2	1
2019-03-01 10:18:29	2	PIR	2	1
2019-03-01 10:18:53	2	PIR	2	1
2019-03-01 10:19:05	2	PIR	2	1
2019-03-01 10:19:55	2	PIR	2	1
2019-03-01 10:20:18	2	PIR	2	1
2019-03-01 10:20:31	2	PIR	2	1
2019-03-01 10:20:45	2	PIR	2	1
2019-03-01 10:21:07	2	PIR	2	1
2019-03-01 10:21:22	2	PIR	2	1
2019-03-01 10:21:30	2	PIR	2	1
2019-03-01 10:21:47	2	PIR	2	1
2019-03-01 10:21:59	2	PIR	2	1
2019-03-01 10:22:25	2	PIR	2	1
2019-03-01 10:22:41	2	PIR	2	1
2019-03-01 10:23:11	2	PIR	2	1
2019-03-01 10:23:21	2	PIR	2	1
2019-03-01 10:23:39	2	PIR	2	1
2019-03-01 10:23:49	2	PIR	2	1
2019-03-01 10:23:58	2	PIR	2	1
2019-03-01 10:24:06	2	PIR	2	1
2019-03-01 10:24:21	2	PIR	2	1
2019-03-01 10:24:31	2	PIR	2	1
2019-03-01 10:24:57	2	PIR	2	1
2019-03-01 10:25:17	2	PIR	2	1
2019-03-01 10:25:26	2	PIR	2	1
2019-03-01 10:25:58	2	PIR	2	1
2019-03-01 10:26:14	2	PIR	2	1
2019-03-01 10:26:24	2	PIR	2	1
2019-03-01 10:26:45	2	PIR	2	1
2019-03-01 10:27:04	2	PIR	2	1
2019-03-01 10:27:14	2	PIR	2	1
2019-03-01 10:27:26	2	PIR	2	1
2019-03-01 10:27:39	2	PIR	2	1
2019-03-01 10:28:02	2	PIR	2	1
2019-03-01 10:28:13	2	PIR	2	1
2019-03-01 10:28:27	2	PIR	2	1
2019-03-01 10:28:50	2	PIR	2	1
2019-03-01 10:29:11	2	PIR	2	1
2019-03-01 10:29:30	2	PIR	2	1
2019-03-01 10:29:50	2	PIR	2	1
2019-03-01 10:30:00	2	PIR	2	1
2019-03-01 10:30:10	2	PIR	2	1
2019-03-01 10:30:32	2	PIR	2	1
2019-03-01 10:30:50	2	PIR	2	1
2019-03-01 10:31:15	2	PIR	2	1
2019-03-01 10:31:24	2	PIR	2	1
2019-03-01 10:31:56	2	PIR	2	1
2019-03-01 10:32:29	2	PIR	2	1
2019-03-01 10:32:44	2	PIR	2	1
2019-03-01 10:32:53	2	PIR	2	1
2019-03-01 10:33:01	2	PIR	2	1
2019-03-01 10:33:14	2	PIR	2	1
2019-03-01 10:33:24	2	PIR	2	1
2019-03-01 10:33:34	2	PIR	2	1
2019-03-01 10:33:50	2	PIR	2	1
2019-03-01 10:34:09	2	PIR	2	1
2019-03-01 10:34:17	2	PIR	2	1
2019-03-01 10:34:39	2	PIR	2	1
2019-03-01 10:34:49	2	PIR	2	1
2019-03-01 10:35:00	2	PIR	2	1
2019-03-01 10:35:21	2	PIR	2	1
2019-03-01 10:35:56	2	PIR	2	1
2019-03-01 10:36:12	2	PIR	2	1
2019-03-01 10:36:25	2	PIR	2	1
2019-03-01 10:36:47	2	PIR	2	1
2019-03-01 10:37:00	2	PIR	2	1
2019-03-01 10:37:21	2	PIR	2	1
2019-03-01 10:37:34	2	PIR	2	1
2019-03-01 10:37:48	2	PIR	2	1
2019-03-01 10:38:00	2	PIR	2	1
2019-03-01 10:38:10	2	PIR	2	1
2019-03-01 10:38:26	2	PIR	2	1
2019-03-01 10:38:40	2	PIR	2	1
2019-03-01 10:38:53	2	PIR	2	1
2019-03-01 10:39:09	2	PIR	2	1
2019-03-01 10:39:19	2	PIR	2	1
2019-03-01 10:39:32	2	PIR	2	1
2019-03-01 10:40:14	2	PIR	2	1
2019-03-01 10:40:38	2	PIR	2	1
2019-03-01 10:41:17	2	PIR	2	1
2019-03-01 10:41:29	2	PIR	2	1
2019-03-01 10:41:42	2	PIR	2	1
2019-03-01 10:41:53	2	PIR	2	1
2019-03-01 10:42:02	2	PIR	2	1
2019-03-01 10:42:16	2	PIR	2	1
2019-03-01 10:42:38	2	PIR	2	1
2019-03-01 10:43:11	2	PIR	2	1
2019-03-01 10:43:29	2	PIR	2	1
2019-03-01 10:43:45	2	PIR	2	1
2019-03-01 10:44:15	2	PIR	2	1
2019-03-01 10:44:42	2	PIR	2	1
2019-03-01 10:45:04	2	PIR	2	1
2019-03-01 10:45:24	2	PIR	2	1
2019-03-01 10:46:01	2	PIR	2	1
2019-03-01 10:46:12	2	PIR	2	1
2019-03-01 10:46:28	2	PIR	2	1
2019-03-01 10:47:00	2	PIR	2	1
2019-03-01 10:47:36	2	PIR	2	1
2019-03-01 10:47:46	2	PIR	2	1
2019-03-01 10:48:01	2	PIR	2	1
2019-03-01 10:48:38	2	PIR	2	1
2019-03-01 10:48:53	2	PIR	2	1
2019-03-01 10:49:49	2	PIR	2	1
2019-03-01 10:50:08	2	PIR	2	1
2019-03-01 10:50:17	2	PIR	2	1
2019-03-01 10:50:29	2	PIR	2	1
2019-03-01 10:50:37	2	PIR	2	1
2019-03-01 10:50:48	2	PIR	2	1
2019-03-01 10:50:57	2	PIR	2	1
2019-03-01 10:51:08	2	PIR	2	1
2019-03-01 10:51:20	2	PIR	2	1
2019-03-01 10:52:03	2	PIR	2	1
2019-03-01 10:52:17	2	PIR	2	1
2019-03-01 10:52:28	2	PIR	2	1
2019-03-01 10:52:40	2	PIR	2	1
2019-03-01 10:53:02	2	PIR	2	1
2019-03-01 10:53:10	2	PIR	2	1
2019-03-01 10:53:19	2	PIR	2	1
2019-03-01 10:53:37	2	PIR	2	1
2019-03-01 10:53:52	2	PIR	2	1
2019-03-01 10:54:09	2	PIR	2	1
2019-03-01 10:54:25	2	PIR	2	1
2019-03-01 10:54:46	2	PIR	2	1
2019-03-01 10:55:01	2	PIR	2	1
2019-03-01 10:55:11	2	PIR	2	1
2019-03-01 10:55:21	2	PIR	2	1
2019-03-01 10:55:29	2	PIR	2	1
2019-03-01 10:55:48	2	PIR	2	1
2019-03-01 10:56:01	2	PIR	2	1
2019-03-01 10:56:25	2	PIR	2	1
2019-03-01 10:56:43	2	PIR	2	1
2019-03-01 10:56:58	2	PIR	2	1
2019-03-01 10:57:43	2	PIR	2	1
2019-03-01 10:58:48	2	PIR	2	1
2019-03-01 10:59:08	2	PIR	2	1
2019-03-01 10:59:21	2	PIR	2	1
2019-03-01 11:00:07	2	PIR	2	1
2019-03-01 11:00:18	2	PIR	2	1
2019-03-01 11:00:34	2	PIR	2	1
2019-03-01 11:00:57	2	PIR	2	1
2019-03-01 11:01:38	2	PIR	2	1
2019-03-01 11:01:46	2	PIR	2	1
2019-03-01 11:01:56	2	PIR	2	1
2019-03-01 11:02:04	2	PIR	2	1
2019-03-01 11:02:34	2	PIR	2	1
2019-03-01 11:03:07	2	PIR	2	1
2019-03-01 11:03:23	2	PIR	2	1
2019-03-01 11:03:42	2	PIR	2	1
2019-03-01 11:03:53	2	PIR	2	1
2019-03-01 11:04:02	2	PIR	2	1
2019-03-01 11:04:18	2	PIR	2	1
2019-03-01 11:04:41	2	PIR	2	1
2019-03-01 11:05:02	2	PIR	2	1
2019-03-01 11:05:20	2	PIR	2	1
2019-03-01 11:05:43	2	PIR	2	1
2019-03-01 11:06:08	2	PIR	2	1
2019-03-01 11:06:46	2	PIR	2	1
2019-03-01 11:07:05	2	PIR	2	1
2019-03-01 11:07:13	2	PIR	2	1
2019-03-01 11:07:30	2	PIR	2	1
2019-03-01 11:07:40	2	PIR	2	1
2019-03-01 11:08:12	2	PIR	2	1
2019-03-01 11:08:23	2	PIR	2	1
2019-03-01 11:08:40	2	PIR	2	1
2019-03-01 11:08:49	2	PIR	2	1
2019-03-01 11:08:59	2	PIR	2	1
2019-03-01 11:09:10	2	PIR	2	1
2019-03-01 11:09:36	2	PIR	2	1
2019-03-01 11:09:48	2	PIR	2	1
2019-03-01 11:09:57	2	PIR	2	1
2019-03-01 11:10:10	2	PIR	2	1
2019-03-01 11:10:24	2	PIR	2	1
2019-03-01 11:10:39	2	PIR	2	1
2019-03-01 11:11:09	2	PIR	2	1
2019-03-01 11:11:37	2	PIR	2	1
2019-03-01 11:11:49	2	PIR	2	1
2019-03-01 11:12:00	2	PIR	2	1
2019-03-01 11:12:24	2	PIR	2	1
2019-03-01 11:12:40	2	PIR	2	1
2019-03-01 11:12:50	2	PIR	2	1
2019-03-01 11:13:09	2	PIR	2	1
2019-03-01 11:13:30	2	PIR	2	1
2019-03-01 11:13:45	2	PIR	2	1
2019-03-01 11:13:56	2	PIR	2	1
2019-03-01 11:14:15	2	PIR	2	1
2019-03-01 11:15:58	2	PIR	2	1
2019-03-01 11:16:11	2	PIR	2	1
2019-03-01 11:16:22	2	PIR	2	1
2019-03-01 11:16:32	2	PIR	2	1
2019-03-01 11:16:43	2	PIR	2	1
2019-03-01 11:16:52	2	PIR	2	1
2019-03-01 11:16:59	2	PIR	2	1
2019-03-01 11:17:09	2	PIR	2	1
2019-03-01 11:17:34	2	PIR	2	1
2019-03-01 11:17:47	2	PIR	2	1
2019-03-01 11:18:31	2	PIR	2	1
2019-03-01 11:18:39	2	PIR	2	1
2019-03-01 11:19:18	2	PIR	2	1
2019-03-01 11:19:35	2	PIR	2	1
2019-03-01 11:19:58	2	PIR	2	1
2019-03-01 11:20:21	2	PIR	2	1
2019-03-01 11:20:43	2	PIR	2	1
2019-03-01 11:20:54	2	PIR	2	1
2019-03-01 11:22:37	2	PIR	2	1
2019-03-01 11:23:56	2	PIR	2	1
2019-03-01 11:24:42	2	PIR	2	1
2019-03-01 11:24:53	2	PIR	2	1
2019-03-01 11:25:04	2	PIR	2	1
2019-03-01 11:25:21	2	PIR	2	1
2019-03-01 11:26:16	2	PIR	2	1
2019-03-01 11:26:34	2	PIR	2	1
2019-03-01 11:27:03	2	PIR	2	1
2019-03-01 11:27:20	2	PIR	2	1
2019-03-01 11:27:28	2	PIR	2	1
2019-03-01 11:27:36	2	PIR	2	1
2019-03-01 11:27:53	2	PIR	2	1
2019-03-01 11:28:02	2	PIR	2	1
2019-03-01 11:28:10	2	PIR	2	1
2019-03-01 11:28:48	2	PIR	2	1
2019-03-01 11:29:18	2	PIR	2	1
2019-03-01 11:29:30	2	PIR	2	1
2019-03-01 11:29:54	2	PIR	2	1
2019-03-01 11:30:58	2	PIR	2	1
2019-03-01 11:31:12	2	PIR	2	1
2019-03-01 11:31:24	2	PIR	2	1
2019-03-01 11:31:39	2	PIR	2	1
2019-03-01 11:31:52	2	PIR	2	1
2019-03-01 11:32:03	2	PIR	2	1
2019-03-01 11:32:12	2	PIR	2	1
2019-03-01 11:32:34	2	PIR	2	1
2019-03-01 11:32:45	2	PIR	2	1
2019-03-01 11:32:53	2	PIR	2	1
2019-03-01 11:33:14	2	PIR	2	1
2019-03-01 11:33:28	2	PIR	2	1
2019-03-01 11:33:42	2	PIR	2	1
2019-03-01 11:34:00	2	PIR	2	1
2019-03-01 11:34:11	2	PIR	2	1
2019-03-01 11:34:24	2	PIR	2	1
2019-03-01 11:34:40	2	PIR	2	1
2019-03-01 11:34:54	2	PIR	2	1
2019-03-01 11:35:02	2	PIR	2	1
2019-03-01 11:35:13	2	PIR	2	1
2019-03-01 11:35:45	2	PIR	2	1
2019-03-01 11:36:05	2	PIR	2	1
2019-03-01 11:36:17	2	PIR	2	1
2019-03-01 11:36:42	2	PIR	2	1
2019-03-01 11:36:58	2	PIR	2	1
2019-03-01 11:37:12	2	PIR	2	1
2019-03-01 11:37:28	2	PIR	2	1
2019-03-01 11:37:40	2	PIR	2	1
2019-03-01 11:37:51	2	PIR	2	1
2019-03-01 11:38:05	2	PIR	2	1
2019-03-01 11:38:19	2	PIR	2	1
2019-03-01 11:38:30	2	PIR	2	1
2019-03-01 11:38:40	2	PIR	2	1
2019-03-01 11:39:05	2	PIR	2	1
2019-03-01 11:39:16	2	PIR	2	1
2019-03-01 11:39:29	2	PIR	2	1
2019-03-01 11:39:42	2	PIR	2	1
2019-03-01 11:40:18	2	PIR	2	1
2019-03-01 11:40:41	2	PIR	2	1
2019-03-01 11:41:21	2	PIR	2	1
2019-03-01 11:41:33	2	PIR	2	1
2019-03-01 11:41:41	2	PIR	2	1
2019-03-01 11:42:03	2	PIR	2	1
2019-03-01 11:42:21	2	PIR	2	1
2019-03-01 11:42:34	2	PIR	2	1
2019-03-01 11:43:01	2	PIR	2	1
2019-03-01 11:43:13	2	PIR	2	1
2019-03-01 11:43:24	2	PIR	2	1
2019-03-01 11:43:37	2	PIR	2	1
2019-03-01 11:43:59	2	PIR	2	1
2019-03-01 11:44:11	2	PIR	2	1
2019-03-01 11:44:24	2	PIR	2	1
2019-03-01 11:44:48	2	PIR	2	1
2019-03-01 11:45:32	2	PIR	2	1
2019-03-01 11:45:42	2	PIR	2	1
2019-03-01 11:45:56	2	PIR	2	1
2019-03-01 11:46:12	2	PIR	2	1
2019-03-01 11:47:13	2	PIR	2	1
2019-03-01 11:47:31	2	PIR	2	1
2019-03-01 11:47:43	2	PIR	2	1
2019-03-01 11:47:58	2	PIR	2	1
2019-03-01 11:48:14	2	PIR	2	1
2019-03-01 11:48:27	2	PIR	2	1
2019-03-01 11:48:50	2	PIR	2	1
2019-03-01 11:49:05	2	PIR	2	1
2019-03-01 11:49:23	2	PIR	2	1
2019-03-01 11:49:36	2	PIR	2	1
2019-03-01 11:52:30	2	PIR	2	1
2019-03-01 11:52:54	2	PIR	2	1
2019-03-01 11:53:10	2	PIR	2	1
2019-03-01 11:54:33	2	PIR	2	1
2019-03-01 11:54:49	2	PIR	2	1
2019-03-01 11:55:01	2	PIR	2	1
2019-03-01 11:55:12	2	PIR	2	1
2019-03-01 11:55:26	2	PIR	2	1
2019-03-01 11:56:03	2	PIR	2	1
2019-03-01 11:56:14	2	PIR	2	1
2019-03-01 11:56:36	2	PIR	2	1
2019-03-01 11:56:47	2	PIR	2	1
2019-03-01 11:57:04	2	PIR	2	1
2019-03-01 11:57:33	2	PIR	2	1
2019-03-01 11:57:48	2	PIR	2	1
2019-03-01 11:58:01	2	PIR	2	1
2019-03-01 11:58:17	2	PIR	2	1
2019-03-01 11:59:08	2	PIR	2	1
2019-03-01 11:59:22	2	PIR	2	1
2019-03-01 11:59:40	2	PIR	2	1
2019-03-01 11:59:50	2	PIR	2	1
2019-03-01 12:00:12	2	PIR	2	1
2019-03-01 12:00:23	2	PIR	2	1
2019-03-01 12:00:36	2	PIR	2	1
2019-03-01 12:00:45	2	PIR	2	1
2019-03-01 12:01:19	2	PIR	2	1
2019-03-01 12:01:28	2	PIR	2	1
2019-03-01 12:01:59	2	PIR	2	1
2019-03-01 12:02:13	2	PIR	2	1
2019-03-01 12:03:00	2	PIR	2	1
2019-03-01 12:03:09	2	PIR	2	1
2019-03-01 12:03:22	2	PIR	2	1
2019-03-01 12:03:32	2	PIR	2	1
2019-03-01 12:04:51	2	PIR	2	1
2019-03-01 12:05:01	2	PIR	2	1
2019-03-01 12:05:29	2	PIR	2	1
2019-03-01 12:05:39	2	PIR	2	1
2019-03-01 12:05:53	2	PIR	2	1
2019-03-01 12:06:02	2	PIR	2	1
2019-03-01 12:06:12	2	PIR	2	1
2019-03-01 12:06:46	2	PIR	2	1
2019-03-01 12:07:10	2	PIR	2	1
2019-03-01 12:07:57	2	PIR	2	1
2019-03-01 12:08:10	2	PIR	2	1
2019-03-01 12:08:34	2	PIR	2	1
2019-03-01 12:08:55	2	PIR	2	1
2019-03-01 12:09:31	2	PIR	2	1
2019-03-01 12:09:41	2	PIR	2	1
2019-03-01 12:10:11	2	PIR	2	1
2019-03-01 12:10:24	2	PIR	2	1
2019-03-01 12:10:44	2	PIR	2	1
2019-03-01 12:10:56	2	PIR	2	1
2019-03-01 12:11:08	2	PIR	2	1
2019-03-01 12:11:28	2	PIR	2	1
2019-03-01 12:11:57	2	PIR	2	1
2019-03-01 12:12:19	2	PIR	2	1
2019-03-01 12:12:44	2	PIR	2	1
2019-03-01 12:13:05	2	PIR	2	1
2019-03-01 12:13:26	2	PIR	2	1
2019-03-01 12:13:35	2	PIR	2	1
2019-03-01 12:13:57	2	PIR	2	1
2019-03-01 12:14:09	2	PIR	2	1
2019-03-01 12:14:21	2	PIR	2	1
2019-03-01 12:14:31	2	PIR	2	1
2019-03-01 12:14:41	2	PIR	2	1
2019-03-01 12:14:57	2	PIR	2	1
2019-03-01 12:15:08	2	PIR	2	1
2019-03-01 12:15:20	2	PIR	2	1
2019-03-01 12:15:32	2	PIR	2	1
2019-03-01 12:16:09	2	PIR	2	1
2019-03-01 12:16:22	2	PIR	2	1
2019-03-01 12:16:33	2	PIR	2	1
2019-03-01 12:16:54	2	PIR	2	1
2019-03-01 12:17:05	2	PIR	2	1
2019-03-01 12:17:22	2	PIR	2	1
2019-03-01 12:17:32	2	PIR	2	1
2019-03-01 12:17:54	2	PIR	2	1
2019-03-01 12:18:05	2	PIR	2	1
2019-03-01 12:18:27	2	PIR	2	1
2019-03-01 12:18:38	2	PIR	2	1
2019-03-01 12:18:48	2	PIR	2	1
2019-03-01 12:19:18	2	PIR	2	1
2019-03-01 12:19:39	2	PIR	2	1
2019-03-01 12:19:48	2	PIR	2	1
2019-03-01 12:20:12	2	PIR	2	1
2019-03-01 12:20:23	2	PIR	2	1
2019-03-01 12:20:35	2	PIR	2	1
2019-03-01 12:20:51	2	PIR	2	1
2019-03-01 12:21:06	2	PIR	2	1
2019-03-01 12:21:17	2	PIR	2	1
2019-03-01 12:21:36	2	PIR	2	1
2019-03-01 12:21:47	2	PIR	2	1
2019-03-01 12:22:00	2	PIR	2	1
2019-03-01 12:22:13	2	PIR	2	1
2019-03-01 12:22:38	2	PIR	2	1
2019-03-01 12:22:52	2	PIR	2	1
2019-03-01 12:23:05	2	PIR	2	1
2019-03-01 12:23:24	2	PIR	2	1
2019-03-01 12:23:33	2	PIR	2	1
2019-03-01 12:23:40	2	PIR	2	1
2019-03-01 12:23:50	2	PIR	2	1
2019-03-01 12:24:09	2	PIR	2	1
2019-03-01 12:24:18	2	PIR	2	1
2019-03-01 12:25:07	2	PIR	2	1
2019-03-01 12:25:26	2	PIR	2	1
2019-03-01 12:25:40	2	PIR	2	1
2019-03-01 12:25:53	2	PIR	2	1
2019-03-01 12:26:25	2	PIR	2	1
2019-03-01 12:27:08	2	PIR	2	1
2019-03-01 12:27:33	2	PIR	2	1
2019-03-01 12:28:14	2	PIR	2	1
2019-03-01 12:28:25	2	PIR	2	1
2019-03-01 12:28:39	2	PIR	2	1
2019-03-01 12:29:03	2	PIR	2	1
2019-03-01 12:29:15	2	PIR	2	1
2019-03-01 12:29:50	2	PIR	2	1
2019-03-01 12:30:08	2	PIR	2	1
2019-03-01 12:30:29	2	PIR	2	1
2019-03-01 12:30:45	2	PIR	2	1
2019-03-01 12:31:02	2	PIR	2	1
2019-03-01 12:31:14	2	PIR	2	1
2019-03-01 12:31:38	2	PIR	2	1
2019-03-01 12:31:56	2	PIR	2	1
2019-03-01 12:32:27	2	PIR	2	1
2019-03-01 12:32:37	2	PIR	2	1
2019-03-01 12:32:54	2	PIR	2	1
2019-03-01 12:33:09	2	PIR	2	1
2019-03-01 12:33:40	2	PIR	2	1
2019-03-01 12:33:58	2	PIR	2	1
2019-03-01 12:34:12	2	PIR	2	1
2019-03-01 12:34:22	2	PIR	2	1
2019-03-01 12:34:36	2	PIR	2	1
2019-03-01 12:34:51	2	PIR	2	1
2019-03-01 12:35:05	2	PIR	2	1
2019-03-01 12:35:27	2	PIR	2	1
2019-03-01 12:35:41	2	PIR	2	1
2019-03-01 12:35:55	2	PIR	2	1
2019-03-01 12:37:02	2	PIR	2	1
2019-03-01 12:37:32	2	PIR	2	1
2019-03-01 12:37:43	2	PIR	2	1
2019-03-01 12:38:07	2	PIR	2	1
2019-03-01 12:38:27	2	PIR	2	1
2019-03-01 12:39:08	2	PIR	2	1
2019-03-01 12:39:21	2	PIR	2	1
2019-03-01 12:40:10	2	PIR	2	1
2019-03-01 12:40:38	2	PIR	2	1
2019-03-01 12:41:00	2	PIR	2	1
2019-03-01 12:41:15	2	PIR	2	1
2019-03-01 12:41:34	2	PIR	2	1
2019-03-01 12:41:43	2	PIR	2	1
2019-03-01 12:41:53	2	PIR	2	1
2019-03-01 12:42:13	2	PIR	2	1
2019-03-01 12:42:24	2	PIR	2	1
2019-03-01 12:42:43	2	PIR	2	1
2019-03-01 12:43:28	2	PIR	2	1
2019-03-01 12:43:37	2	PIR	2	1
2019-03-01 12:43:46	2	PIR	2	1
2019-03-01 12:43:55	2	PIR	2	1
2019-03-01 12:44:09	2	PIR	2	1
2019-03-01 12:44:24	2	PIR	2	1
2019-03-01 12:44:38	2	PIR	2	1
2019-03-01 12:44:46	2	PIR	2	1
2019-03-01 12:44:55	2	PIR	2	1
2019-03-01 12:45:27	2	PIR	2	1
2019-03-01 12:45:40	2	PIR	2	1
2019-03-01 12:45:53	2	PIR	2	1
2019-03-01 12:46:12	2	PIR	2	1
2019-03-01 12:46:27	2	PIR	2	1
2019-03-01 12:47:24	2	PIR	2	1
2019-03-01 12:47:36	2	PIR	2	1
2019-03-01 12:47:49	2	PIR	2	1
2019-03-01 12:48:06	2	PIR	2	1
2019-03-01 12:48:53	2	PIR	2	1
2019-03-01 12:49:10	2	PIR	2	1
2019-03-01 12:50:01	2	PIR	2	1
2019-03-01 12:50:25	2	PIR	2	1
2019-03-01 12:50:35	2	PIR	2	1
2019-03-01 12:50:44	2	PIR	2	1
2019-03-01 12:50:55	2	PIR	2	1
2019-03-01 12:51:06	2	PIR	2	1
2019-03-01 12:51:42	2	PIR	2	1
2019-03-01 12:51:53	2	PIR	2	1
2019-03-01 12:52:03	2	PIR	2	1
2019-03-01 12:52:28	2	PIR	2	1
2019-03-01 12:52:44	2	PIR	2	1
2019-03-01 12:52:58	2	PIR	2	1
2019-03-01 12:55:01	2	PIR	2	1
2019-03-01 12:56:23	2	PIR	2	1
2019-03-01 12:57:06	2	PIR	2	1
2019-03-01 12:57:16	2	PIR	2	1
